Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR4305166	WGS of infant gut metagenome: Finnish subject E020808 at age 479 days	Illumina HiSeq 2500	33028	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305166/SRR4305166.sra	SRR4305166.sra	SRR4305166_WGS_of_infant_gut_metagenome_Finnish_subject_E020808_at_age_479_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305166/SRR4305166_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305166/SRR4305166_2.fastq.gz	SRR4305166_2.fastq.gz	SRR4305166_WGS_of_infant_gut_metagenome_Finnish_subject_E020808_at_age_479_days_2.fastq.gz
SRR4305127	WGS of infant gut metagenome: Finnish subject E022083 at age 507 days	Illumina HiSeq 2500	10774	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305127/SRR4305127.sra	SRR4305127.sra	SRR4305127_WGS_of_infant_gut_metagenome_Finnish_subject_E022083_at_age_507_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/007/SRR4305127/SRR4305127_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/007/SRR4305127/SRR4305127_1.fastq.gz	SRR4305127_1.fastq.gz	SRR4305127_WGS_of_infant_gut_metagenome_Finnish_subject_E022083_at_age_507_days_1.fastq.gz
SRR4305127	WGS of infant gut metagenome: Finnish subject E022083 at age 507 days	Illumina HiSeq 2500	10774	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305127/SRR4305127.sra	SRR4305127.sra	SRR4305127_WGS_of_infant_gut_metagenome_Finnish_subject_E022083_at_age_507_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/007/SRR4305127/SRR4305127_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/007/SRR4305127/SRR4305127_2.fastq.gz	SRR4305127_2.fastq.gz	SRR4305127_WGS_of_infant_gut_metagenome_Finnish_subject_E022083_at_age_507_days_2.fastq.gz
SRR4305206	WGS of infant gut metagenome: Finnish subject E022960 at age 43 days	Illumina HiSeq 2500	4254	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305206/SRR4305206.sra	SRR4305206.sra	SRR4305206_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_43_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305206/SRR4305206_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305206/SRR4305206_1.fastq.gz	SRR4305206_1.fastq.gz	SRR4305206_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_43_days_1.fastq.gz
SRR4305206	WGS of infant gut metagenome: Finnish subject E022960 at age 43 days	Illumina HiSeq 2500	4254	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305206/SRR4305206.sra	SRR4305206.sra	SRR4305206_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_43_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305206/SRR4305206_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305206/SRR4305206_2.fastq.gz	SRR4305206_2.fastq.gz	SRR4305206_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_43_days_2.fastq.gz
SRR4305274	WGS of infant gut metagenome: Finnish subject E022960 at age 209 days	Illumina HiSeq 2500	11548	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305274/SRR4305274.sra	SRR4305274.sra	SRR4305274_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_209_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/004/SRR4305274/SRR4305274_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/004/SRR4305274/SRR4305274_1.fastq.gz	SRR4305274_1.fastq.gz	SRR4305274_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_209_days_1.fastq.gz
SRR4305274	WGS of infant gut metagenome: Finnish subject E022960 at age 209 days	Illumina HiSeq 2500	11548	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305274/SRR4305274.sra	SRR4305274.sra	SRR4305274_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_209_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/004/SRR4305274/SRR4305274_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/004/SRR4305274/SRR4305274_2.fastq.gz	SRR4305274_2.fastq.gz	SRR4305274_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_209_days_2.fastq.gz
SRR4305148	WGS of infant gut metagenome: Finnish subject E023535 at age 410 days	Illumina HiSeq 2500	16532	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305148/SRR4305148.sra	SRR4305148.sra	SRR4305148_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_410_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/008/SRR4305148/SRR4305148_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/008/SRR4305148/SRR4305148_1.fastq.gz	SRR4305148_1.fastq.gz	SRR4305148_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_410_days_1.fastq.gz
SRR4305148	WGS of infant gut metagenome: Finnish subject E023535 at age 410 days	Illumina HiSeq 2500	16532	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305148/SRR4305148.sra	SRR4305148.sra	SRR4305148_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_410_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/008/SRR4305148/SRR4305148_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/008/SRR4305148/SRR4305148_2.fastq.gz	SRR4305148_2.fastq.gz	SRR4305148_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_410_days_2.fastq.gz
SRR4305221	WGS of infant gut metagenome: Finnish subject E023535 at age 475 days	Illumina HiSeq 2500	24344	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305221/SRR4305221.sra	SRR4305221.sra	SRR4305221_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_475_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305221/SRR4305221_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305221/SRR4305221_1.fastq.gz	SRR4305221_1.fastq.gz	SRR4305221_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_475_days_1.fastq.gz
SRR4305221	WGS of infant gut metagenome: Finnish subject E023535 at age 475 days	Illumina HiSeq 2500	24344	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305221/SRR4305221.sra	SRR4305221.sra	SRR4305221_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_475_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305221/SRR4305221_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305221/SRR4305221_2.fastq.gz	SRR4305221_2.fastq.gz	SRR4305221_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_475_days_2.fastq.gz
SRR4305305	WGS of infant gut metagenome: Finnish subject E023535 at age 821 days	Illumina HiSeq 2500	24690	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305305/SRR4305305.sra	SRR4305305.sra	SRR4305305_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_821_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/005/SRR4305305/SRR4305305_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/005/SRR4305305/SRR4305305_1.fastq.gz	SRR4305305_1.fastq.gz	SRR4305305_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_821_days_1.fastq.gz
SRR4305305	WGS of infant gut metagenome: Finnish subject E023535 at age 821 days	Illumina HiSeq 2500	24690	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305305/SRR4305305.sra	SRR4305305.sra	SRR4305305_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_821_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/005/SRR4305305/SRR4305305_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/005/SRR4305305/SRR4305305_2.fastq.gz	SRR4305305_2.fastq.gz	SRR4305305_WGS_of_infant_gut_metagenome_Finnish_subject_E023535_at_age_821_days_2.fastq.gz
SRR4305273	WGS of infant gut metagenome: Finnish subject E022960 at age 310 days	Illumina HiSeq 2500	9829	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305273/SRR4305273.sra	SRR4305273.sra	SRR4305273_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_310_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305273/SRR4305273_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305273/SRR4305273_1.fastq.gz	SRR4305273_1.fastq.gz	SRR4305273_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_310_days_1.fastq.gz
SRR4305273	WGS of infant gut metagenome: Finnish subject E022960 at age 310 days	Illumina HiSeq 2500	9829	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305273/SRR4305273.sra	SRR4305273.sra	SRR4305273_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_310_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305273/SRR4305273_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305273/SRR4305273_2.fastq.gz	SRR4305273_2.fastq.gz	SRR4305273_WGS_of_infant_gut_metagenome_Finnish_subject_E022960_at_age_310_days_2.fastq.gz
SRR4305276	WGS of infant gut metagenome: Finnish subject E023705 at age 396 days	Illumina HiSeq 2500	12893	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305276/SRR4305276.sra	SRR4305276.sra	SRR4305276_WGS_of_infant_gut_metagenome_Finnish_subject_E023705_at_age_396_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305276/SRR4305276_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305276/SRR4305276_1.fastq.gz	SRR4305276_1.fastq.gz	SRR4305276_WGS_of_infant_gut_metagenome_Finnish_subject_E023705_at_age_396_days_1.fastq.gz
SRR4305276	WGS of infant gut metagenome: Finnish subject E023705 at age 396 days	Illumina HiSeq 2500	12893	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305276/SRR4305276.sra	SRR4305276.sra	SRR4305276_WGS_of_infant_gut_metagenome_Finnish_subject_E023705_at_age_396_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305276/SRR4305276_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305276/SRR4305276_2.fastq.gz	SRR4305276_2.fastq.gz	SRR4305276_WGS_of_infant_gut_metagenome_Finnish_subject_E023705_at_age_396_days_2.fastq.gz
SRR4305308	WGS of infant gut metagenome: Finnish subject E024240 at age 1067 days	Illumina HiSeq 2500	18291	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305308/SRR4305308.sra	SRR4305308.sra	SRR4305308_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_1067_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/008/SRR4305308/SRR4305308_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/008/SRR4305308/SRR4305308_1.fastq.gz	SRR4305308_1.fastq.gz	SRR4305308_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_1067_days_1.fastq.gz
SRR4305308	WGS of infant gut metagenome: Finnish subject E024240 at age 1067 days	Illumina HiSeq 2500	18291	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305308/SRR4305308.sra	SRR4305308.sra	SRR4305308_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_1067_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/008/SRR4305308/SRR4305308_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/008/SRR4305308/SRR4305308_2.fastq.gz	SRR4305308_2.fastq.gz	SRR4305308_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_1067_days_2.fastq.gz
SRR4305230	WGS of infant gut metagenome: Finnish subject E023681 at age 409 days	Illumina HiSeq 2500	10659	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305230/SRR4305230.sra	SRR4305230.sra	SRR4305230_WGS_of_infant_gut_metagenome_Finnish_subject_E023681_at_age_409_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/000/SRR4305230/SRR4305230_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/000/SRR4305230/SRR4305230_1.fastq.gz	SRR4305230_1.fastq.gz	SRR4305230_WGS_of_infant_gut_metagenome_Finnish_subject_E023681_at_age_409_days_1.fastq.gz
SRR4305230	WGS of infant gut metagenome: Finnish subject E023681 at age 409 days	Illumina HiSeq 2500	10659	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305230/SRR4305230.sra	SRR4305230.sra	SRR4305230_WGS_of_infant_gut_metagenome_Finnish_subject_E023681_at_age_409_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/000/SRR4305230/SRR4305230_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/000/SRR4305230/SRR4305230_2.fastq.gz	SRR4305230_2.fastq.gz	SRR4305230_WGS_of_infant_gut_metagenome_Finnish_subject_E023681_at_age_409_days_2.fastq.gz
SRR4305275	WGS of infant gut metagenome: Finnish subject E023705 at age 212 days	Illumina HiSeq 2500	10808	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305275/SRR4305275.sra	SRR4305275.sra	SRR4305275_WGS_of_infant_gut_metagenome_Finnish_subject_E023705_at_age_212_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/005/SRR4305275/SRR4305275_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/005/SRR4305275/SRR4305275_1.fastq.gz	SRR4305275_1.fastq.gz	SRR4305275_WGS_of_infant_gut_metagenome_Finnish_subject_E023705_at_age_212_days_1.fastq.gz
SRR4305275	WGS of infant gut metagenome: Finnish subject E023705 at age 212 days	Illumina HiSeq 2500	10808	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305275/SRR4305275.sra	SRR4305275.sra	SRR4305275_WGS_of_infant_gut_metagenome_Finnish_subject_E023705_at_age_212_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/005/SRR4305275/SRR4305275_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/005/SRR4305275/SRR4305275_2.fastq.gz	SRR4305275_2.fastq.gz	SRR4305275_WGS_of_infant_gut_metagenome_Finnish_subject_E023705_at_age_212_days_2.fastq.gz
SRR4305102	WGS of infant gut metagenome: Finnish subject E024240 at age 667 days	Illumina HiSeq 2500	18593	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305102/SRR4305102.sra	SRR4305102.sra	SRR4305102_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_667_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/002/SRR4305102/SRR4305102_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/002/SRR4305102/SRR4305102_1.fastq.gz	SRR4305102_1.fastq.gz	SRR4305102_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_667_days_1.fastq.gz
SRR4305102	WGS of infant gut metagenome: Finnish subject E024240 at age 667 days	Illumina HiSeq 2500	18593	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305102/SRR4305102.sra	SRR4305102.sra	SRR4305102_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_667_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/002/SRR4305102/SRR4305102_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/002/SRR4305102/SRR4305102_2.fastq.gz	SRR4305102_2.fastq.gz	SRR4305102_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_667_days_2.fastq.gz
SRR4305101	WGS of infant gut metagenome: Finnish subject E024240 at age 589 days	Illumina HiSeq 2500	9360	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305101/SRR4305101.sra	SRR4305101.sra	SRR4305101_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_589_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305101/SRR4305101_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305101/SRR4305101_1.fastq.gz	SRR4305101_1.fastq.gz	SRR4305101_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_589_days_1.fastq.gz
SRR4305101	WGS of infant gut metagenome: Finnish subject E024240 at age 589 days	Illumina HiSeq 2500	9360	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305101/SRR4305101.sra	SRR4305101.sra	SRR4305101_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_589_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305101/SRR4305101_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305101/SRR4305101_2.fastq.gz	SRR4305101_2.fastq.gz	SRR4305101_WGS_of_infant_gut_metagenome_Finnish_subject_E024240_at_age_589_days_2.fastq.gz
SRR4305152	WGS of infant gut metagenome: Finnish subject E025912 at age 547 days	Illumina HiSeq 2500	11135	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305152/SRR4305152.sra	SRR4305152.sra	SRR4305152_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_547_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/002/SRR4305152/SRR4305152_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/002/SRR4305152/SRR4305152_1.fastq.gz	SRR4305152_1.fastq.gz	SRR4305152_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_547_days_1.fastq.gz
SRR4305152	WGS of infant gut metagenome: Finnish subject E025912 at age 547 days	Illumina HiSeq 2500	11135	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305152/SRR4305152.sra	SRR4305152.sra	SRR4305152_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_547_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/002/SRR4305152/SRR4305152_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/002/SRR4305152/SRR4305152_2.fastq.gz	SRR4305152_2.fastq.gz	SRR4305152_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_547_days_2.fastq.gz
SRR4305153	WGS of infant gut metagenome: Finnish subject E025912 at age 518 days	Illumina HiSeq 2500	7494	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305153/SRR4305153.sra	SRR4305153.sra	SRR4305153_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_518_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305153/SRR4305153_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305153/SRR4305153_1.fastq.gz	SRR4305153_1.fastq.gz	SRR4305153_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_518_days_1.fastq.gz
SRR4305153	WGS of infant gut metagenome: Finnish subject E025912 at age 518 days	Illumina HiSeq 2500	7494	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305153/SRR4305153.sra	SRR4305153.sra	SRR4305153_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_518_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305153/SRR4305153_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305153/SRR4305153_2.fastq.gz	SRR4305153_2.fastq.gz	SRR4305153_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_518_days_2.fastq.gz
SRR4305103	WGS of infant gut metagenome: Finnish subject E025912 at age 670 days	Illumina HiSeq 2500	14004	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305103/SRR4305103.sra	SRR4305103.sra	SRR4305103_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_670_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305103/SRR4305103_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305103/SRR4305103_1.fastq.gz	SRR4305103_1.fastq.gz	SRR4305103_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_670_days_1.fastq.gz
SRR4305103	WGS of infant gut metagenome: Finnish subject E025912 at age 670 days	Illumina HiSeq 2500	14004	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305103/SRR4305103.sra	SRR4305103.sra	SRR4305103_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_670_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305103/SRR4305103_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305103/SRR4305103_2.fastq.gz	SRR4305103_2.fastq.gz	SRR4305103_WGS_of_infant_gut_metagenome_Finnish_subject_E025912_at_age_670_days_2.fastq.gz
SRR4305151	WGS of infant gut metagenome: Finnish subject E025671 at age 474 days	Illumina HiSeq 2500	15149	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305151/SRR4305151.sra	SRR4305151.sra	SRR4305151_WGS_of_infant_gut_metagenome_Finnish_subject_E025671_at_age_474_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305151/SRR4305151_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305151/SRR4305151_1.fastq.gz	SRR4305151_1.fastq.gz	SRR4305151_WGS_of_infant_gut_metagenome_Finnish_subject_E025671_at_age_474_days_1.fastq.gz
SRR4305151	WGS of infant gut metagenome: Finnish subject E025671 at age 474 days	Illumina HiSeq 2500	15149	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305151/SRR4305151.sra	SRR4305151.sra	SRR4305151_WGS_of_infant_gut_metagenome_Finnish_subject_E025671_at_age_474_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305151/SRR4305151_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305151/SRR4305151_2.fastq.gz	SRR4305151_2.fastq.gz	SRR4305151_WGS_of_infant_gut_metagenome_Finnish_subject_E025671_at_age_474_days_2.fastq.gz
SRR4305140	WGS of infant gut metagenome: Finnish subject E025921 at age 406 days	Illumina HiSeq 2500	11384	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305140/SRR4305140.sra	SRR4305140.sra	SRR4305140_WGS_of_infant_gut_metagenome_Finnish_subject_E025921_at_age_406_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/000/SRR4305140/SRR4305140_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/000/SRR4305140/SRR4305140_1.fastq.gz	SRR4305140_1.fastq.gz	SRR4305140_WGS_of_infant_gut_metagenome_Finnish_subject_E025921_at_age_406_days_1.fastq.gz
