ID,designation_header,strain_number_header,is_type_strain_header,species,domain,phylum,Oxygen tolerance,Genome seq. accession number,Genome Sequence associated NCBI tax ID
164505,D4-2,"JCM 33294, KCTC 72040",1,Shewanella maritima,Bacteria,Pseudomonadota,facultative anaerobe,GCA_004295345,2520507
,,,,,,,obligate aerobe,,
136795,MR-1,"CIP 106686, ATCC 700550, VKPM B-9861, JCM 31522, BCRC 17276, LMG 19005, NCIMB 14063",1,Shewanella oneidensis,Bacteria,Pseudomonadota,obligate aerobe,GCA_000146165,211586
139497,ANG-SQ1,"CIP 106450, ATCC 700345",1,Shewanella pealeana,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000018285,398579
,,,,,,,obligate aerobe,,
134207,WP3,"JCM 13877, CGMCC 1.6160",1,Shewanella piezotolerans,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000014885,225849
,,,,,,,obligate aerobe,,
134152,SCRC-2738,"JCM 13187, NCIMB 14060, CGMCC 1.8482, CIP 109027, KCTC 23973",1,Shewanella pneumatophori,Bacteria,Pseudomonadota,anaerobe,GCA_023283895,314092
,,,,,,,obligate aerobe,,
14072,LT13a,"DSM 15900, JCM 12080, CIP 108671, KCTC 22433",1,Shewanella profunda,Bacteria,Pseudomonadota,facultative anaerobe,GCA_023283765,254793
,,,,,,,obligate aerobe,,
164190,M2,"JCM 32090, KCCM 43257",1,Shewanella psychromarinicola,Bacteria,Pseudomonadota,facultative anaerobe,GCA_003855155,2487742
,,,,,,,obligate aerobe,GCA_023283865,2487742
134206,WP2,"JCM 13876, CGMCC 1.6159",1,Shewanella psychrophila,Bacteria,Pseudomonadota,facultative anaerobe,GCA_002005305,225848
,,,,,,,obligate aerobe,,
14054,95,"DSM 6067, ATCC 8071, ICPB 352, NCIB 10471, CCUG 13452 D, JCM 20190, CCUG 13452, CECT 331, CIP 80.40, IAM 12079, IAM 1509, IFO 3908, JCM 9294, LMG 2268, NBRC 3908, NCIMB 10471, NCTC 12960",1,Shewanella putrefaciens,Bacteria,Pseudomonadota,aerobe,GCA_000615005,1236543
,,,,,,,obligate aerobe,GCA_001591325,1236543
,,,,,,,,GCA_014647555,24
,,,,,,,,GCA_016406325,24
14053,,"DSM 1818, ATCC 12099, IAM 1510, NCIB 8786, NCTC 10695, JCM 20191, NCIMB 8768, CIP 59.28",0,Shewanella putrefaciens,Bacteria,Pseudomonadota,obligate aerobe,GCA_900457065,24
170937,SHSM-M6,"KACC 19901, NBRC 113646",1,Shewanella salipaludis,Bacteria,Pseudomonadota,aerobe,GCA_012911865,2723052
159741,MMS16-UL250,"KCTC 62131, JCM 32304",1,Shewanella saliphila,Bacteria,Pseudomonadota,aerobe,GCA_014648295,2282698
,,,,,,,obligate aerobe,GCA_023283695,2282698
138537,HRKA1,"CIP 107953, LMG 21406, JCM 11561, CGMCC 1.8480",1,Shewanella schlegeliana,Bacteria,Pseudomonadota,facultative anaerobe,GCA_016765635,190308
,,,,,,,obligate aerobe,GCA_019654995,190308
,,,,,,,,GCA_023283605,190308
14074,"A010-1, HAW-EB3","DSM 17055, CIP 109531, NCIMB 14036, CIP 108924",1,Shewanella sediminis,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000018025,425104
,,,,,,,obligate aerobe,,
156261,,"CCUG 60900, KCTC 23556T",1,Shewanella seohaensis,Bacteria,Pseudomonadota,aerobe,GCA_023283775,755175
,,,,,,,obligate aerobe,,
14077,c959,"DSM 17177, JCM 11835, CIP 109341, CIP 109387, KCTC 22442",1,Shewanella surugensis,Bacteria,Pseudomonadota,aerobe,GCA_023284005,212020
159742,MMS16-UL253,"KCTC 62130, JCM 32305",1,Shewanella ulleungensis,Bacteria,Pseudomonadota,aerobe,GCA_014648315,2282699
,,,,,,,obligate aerobe,GCA_023283965,2282699
155616,,"CCUG 58400, KCTC 22806, JCM 32077",1,Shewanella algae,Bacteria,Pseudomonadota,aerobe,GCA_002836995,38313
133424,M7,"LMG 244245, CECT 7339",1,Shewanella vesiculosa,Bacteria,Pseudomonadota,facultative anaerobe,GCA_021560015,518738
14084,S4,"DSM 22215, CCTCC M 209017, JCM 16212, KCTC 23986",1,Shewanella xiamenensis,Bacteria,Pseudomonadota,facultative anaerobe,GCA_014647135,332186
,,,,,,,,GCA_023283665,332186
5174,P288,"DSM 7532, ATCC 8700, CCUG 49022, CIP 82.50, NCTC 12985",1,Shigella boydii,Bacteria,Pseudomonadota,aerobe,GCA_002946735,621
,,,,,,,obligate aerobe,GCA_003572535,621
,,,,,,,,GCA_900457095,621
135166,"2045-54, 425","CIP 58.22, NCTC 9362, CCUG 67177, CNCTC 6349",0,Shigella boydii,Bacteria,Pseudomonadota,aerobe,GCA_003864095,208962
138456,,"CIP 57.28, ATCC 13313, CCUG 9565, NCTC 4837",1,Shigella dysenteriae,Bacteria,Pseudomonadota,aerobe,GCA_002949675,622
,,,,,,,facultative anaerobe,GCA_900457215,622
5171,24570,"DSM 4782, ATCC 29903, KCTC 22192, WDCM 00125, CCUG 56439, CIP 82.48, BCRC 13984, KCTC 22529, CECT 8175, NCTC 13631",1,Shigella flexneri,Bacteria,Pseudomonadota,aerobe,GCA_002950215,42897
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
137262,3591-52,"CCUG 32079, CIP 104222, ATCC 12022, LMG 10472, WDCM 00126, CECT 4804, NCTC 12698",0,Shigella flexneri,Bacteria,Pseudomonadota,aerobe,GCA_000754175,623
,,,,,,,facultative anaerobe,GCA_900457225,623
5172,I virulent,"CCUG 68726, NCTC 12984, CECT 4887, DSM 5570, ATCC 29930, WDCM 00127, CIP 82.49",1,Shigella sonnei,Bacteria,Pseudomonadota,aerobe,GCA_002950395,624
,,,,,,,facultative anaerobe,GCA_900457155,624
164598,KC615,"JCM 33532, CGMCC 4.7616",1,Shimazuella alba,Bacteria,Bacillota,aerobe,GCA_009831235,2690964
132403,,"DSM 100673, JCM 30900, JAMH 043",1,Shimia abyssi,Bacteria,Pseudomonadota,obligate aerobe,GCA_003014475,1662395
13803,JC2049,"DSM 15283, KCTC 12049, JCM 14332, IMSNU 14011",1,Shimia aestuarii,Bacteria,Pseudomonadota,aerobe,GCA_900114635,254406
134055,CC-AMW-C,"JCM 18818, BCRC 80548",1,Shimia biformata,Bacteria,Pseudomonadota,aerobe,GCA_016888515,1294299
24508,WM35,"DSM 28453, JCM 18870, KACC 17212",1,Shimia haliotis,Bacteria,Pseudomonadota,aerobe,GCA_900114415,1280847
,,,,,,,obligate aerobe,,
13830,SW6,"DSM 26433, BCRC 80085, LMG 25377",1,Shimia isoporae,Bacteria,Pseudomonadota,aerobe,GCA_004346865,647720
,,,,,,,obligate aerobe,,
13847,CL-ES2,"DSM 18290, KCCM 42274",1,Shimia litoralis,Bacteria,Pseudomonadota,aerobe,GCA_005518135,420403
,,,,,,,obligate aerobe,,
23232,CL-TA03,"DSM 26895, JCM 13038, KCCM 42117, BCRC 80068, CIP 109331, NCIMB 14294",1,Shimia marina,Bacteria,Pseudomonadota,aerobe,GCA_900112745,321267
,,,,,,,obligate aerobe,,
166260,R47,"CECT 7735, LMG 29909",1,Shimia thalassica,Bacteria,Pseudomonadota,aerobe,GCA_001458215,1715693
5246,9005-74,"DSM 4481, ATCC 29907, CIP 103175, CIP 104942, HAMBI 1692, JCM 1650, LMG 3030, NCTC 12127, CCUG 14803 B, CDC 9005-74, BCRC 15589, CCUG 14803, CGMCC 1.3440, JCM 24308, NBRC 105725, VTT E-042574",1,Shimwellia blattae,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000262305,630626
,,,,,,,,GCA_000327265,630626
,,,,,,,,GCA_900636035,563
5247,"007, 521","DSM 3038, LMG 24835, NCIMB 14534",1,Shimwellia pseudoproteus,Bacteria,Pseudomonadota,aerobe,GCA_016415625,570012
13906,DC-196,"DSM 21319, CCUG 55808, LMG 24714",1,Shinella fusca,Bacteria,Pseudomonadota,anaerobe,GCA_014203155,544480
13902,"Ch06, 55.101","CCUG 56487, DSM 18401, JCM 13254, KCTC 12237",1,Shinella granuli,Bacteria,Pseudomonadota,aerobe,GCA_004341885,323621
,,,,,,,obligate aerobe,,
13904,,"DSM 19334, CCBAU 25048, JCM 14778, LMG 24136, CCUG 56777",1,Shinella kummerowiae,Bacteria,Pseudomonadota,aerobe,GCA_009827055,417745
,,,,,,,obligate aerobe,,
159722,AH-1,"KCTC 52677, CCTCC AB 2017242",1,Shinella pollutisoli,Bacteria,Pseudomonadota,aerobe,GCA_024609765,2250594
,,,,,,,obligate aerobe,,
13905,MS-4,"DSM 18801, NBRC 102122",1,Shinella yambaruensis,Bacteria,Pseudomonadota,aerobe,GCA_022899355,415996
,,,,,,,,GCA_025656855,415996
13901,1-16M,"DSM 287, ATCC 19623, CCM 2456, NCIB 10340, NCTC 10482, CCUG 35204, NCIMB 10340, LMG 4433, IAM 12669, JCM 20728, NBRC 102405",1,Shinella zoogloeoides,Bacteria,Pseudomonadota,aerobe,GCA_009826855,352475
,,,,,,,obligate aerobe,GCA_020883495,352475
1127,"PN 23, C 360","DSM 8716, ATCC 700160, CIP 104718, NCIB 10309, CCUG 47262, NCIMB 10309, LMG 17945",1,Shouchella clausii,Bacteria,Bacillota,aerobe,GCA_002250115,79880
,,,,,,,obligate aerobe,,
1305,,"DSM 23008, KCTC 13711, JSM 081003",1,Shouchella hunanensis,Bacteria,Bacillota,aerobe,GCA_028735875,766894
1259,K11,"DSM 18940, CIP 108751, JCM 12663, NCIMB 14023",1,Shouchella oshimensis,Bacteria,Bacillota,aerobe,GCA_002019765,290588
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
1273,,"DSM 19099, JCM 13820, MLB 2, MTCC 7633, CIP 109550, LMG 24751",1,Shouchella oshimensis,Bacteria,Bacillota,aerobe,GCA_004375095,300825
,,,,,,,obligate aerobe,,
1234,,"DSM 16117, ATCC BAA-965, CIP 108678, PAT 05",1,Shouchella patagoniensis,Bacteria,Bacillota,facultative anaerobe,GCA_002019705,228576
,,,,,,,obligate aerobe,,
23666,HNA-14,"DSM 26902, CICC 10559, KCTC 33145, SCULCB HNA-14",1,Shouchella shacheensis,Bacteria,Bacillota,aerobe,GCA_001484965,1649580
6370,,"DSM 14600, CCUG 45864, CIP 107710, ATCC BAA-774, VPI D143K-13",1,Shuttleworthella satelles,Bacteria,Bacillota,anaerobe,GCA_000160115,626523
4378,508/05,"DSM 18397, CCUG 54945, CIP 109627, LMG 23730, JCM 16472",1,Siccibacter turicensis,Bacteria,Pseudomonadota,aerobe,GCA_000463155,1388748
,,,,,,,facultative anaerobe,,
158554,,"CGMCC 1.15936, KCTC 62088, SYSU D8009",1,Siccirubricoccus deserti,Bacteria,Pseudomonadota,aerobe,GCA_014644195,2013562
,,,,,,,obligate aerobe,,
164126,SA-279,"JCM 31761, DSM 29840",1,Siculibacillus lacustris,Bacteria,Pseudomonadota,aerobe,GCA_004328075,1549641
133213,KC90B,"DSM 103371, RCC 4681",1,Silicimonas algicola,Bacteria,Pseudomonadota,aerobe,GCA_003148765,1826607
140357,MWH-Nonnen-W8red,"DSM 23856, CCUG 58639",1,Silvanigrella aquatica,Bacteria,Pseudomonadota,aerobe,GCA_001907975,1915309
132354,DHOF10,"DSM 103429, CGMCC 1.13007, KCTC 42631",1,Silvibacterium dinghuense,Bacteria,Acidobacteriota,aerobe,GCA_004123295,1560006
,,,,,,,,GCA_014640355,1560006
10502,ir6-4,"DSM 24239, CGMCC 1.8860, KCTC 22514, NBRC 103189",0,Silvimonas amylolytica,Bacteria,Pseudomonadota,facultative anaerobe,GCA_014645555,449663
,,,,,,,obligate aerobe,,
10503,ir6-1,"DSM 24036, CGMCC 1.8859, KCTC 22513, NBRC 103188",1,Silvimonas iriomotensis,Bacteria,Pseudomonadota,facultative anaerobe,GCA_014645535,449662
,,,,,,,obligate aerobe,,
10501,KM-45,"DSM 18233, KCTC 12358, NBRC 100961, JCM 21671, IAM 15217",1,Silvimonas terrae,Bacteria,Pseudomonadota,aerobe,GCA_014202765,300266
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
158181,J-MY2,"DSM 107949, CECT 8571, KCTC 42073",1,Simiduia aestuariiviva,Bacteria,Pseudomonadota,aerobe,GCA_014192475,1510459
,,,,,,,obligate aerobe,,
17906,SA1,"DSM 21679, BCRC 17597, JCM 13881",1,Simiduia agarivorans,Bacteria,Pseudomonadota,aerobe,GCA_000305785,1117647
,,,,,,,,GCA_000420285,1117647
1220,R-6540,"DSM 16013, CIP 108820, LMG 22081",1,Siminovitchia farraginis,Bacteria,Bacillota,obligate aerobe,GCA_001439965,254757
1221,R-7190,"DSM 16014, CIP 108821, LMG 22080",1,Siminovitchia fordii,Bacteria,Bacillota,obligate aerobe,GCA_000374565,1121090
1219,R-6514,"DSM 16012, CIP 108822, LMG 22079",1,Siminovitchia fortis,Bacteria,Bacillota,obligate aerobe,GCA_003605365,254758
133982,SgZ-10,"CCTCC AB 2012110, KACC 16873, DSM 105453",1,Siminovitchia thermophila,Bacteria,Bacillota,facultative anaerobe,GCA_016909185,1245522
10504,36,"DSM 2579, ATCC 29453, CCUG 30554, CIP 103436, LMG 7828, ICPB 3636",1,Simonsiella muelleri,Bacteria,Pseudomonadota,aerobe,GCA_000163775,641147
,,,,,,,microaerophile,GCA_002951835,641147
,,,,,,,obligate aerobe,GCA_020162275,72
166124,NY-02,"KACC 19731, LMG 31165",1,Simplicispira hankyongi,Bacteria,Pseudomonadota,facultative anaerobe,GCA_003570885,2315688
,,,,,,,obligate aerobe,,
2998,CA 1,"DSM 11588, ATCC 33335, IFO 13611, LMG 5408, NBRC 13611, CIP 107758",1,Simplicispira psychrophila,Bacteria,Pseudomonadota,obligate aerobe,GCA_000688255,1123255
159874,SC1-8,"KACC 19329, NBRC 113111",1,Simplicispira suum,Bacteria,Pseudomonadota,aerobe,GCA_003008595,2109915
,,,,,,,obligate aerobe,,
11943,MOB10,"DSM 18658, ATCC BAA-1392, VKM B-2454",1,Singulisphaera acidiphila,Bacteria,Planctomycetota,aerobe,GCA_000242455,886293
,,,,,,,microaerophile,GCA_000255675,886293
170936,,"KCTC 72000, NBRC 113698, CAU 1509",1,Sinimarinibacterium arenosum,Bacteria,Pseudomonadota,aerobe,GCA_005047655,2562283
168561,BO-81,"LMG 30808, KACC 19677",1,Rhodobacter hankyongi,Bacteria,Pseudomonadota,aerobe,GCA_003664585,2294033
,,,,,,,obligate aerobe,,
14409,,"DSM 17008, KCTC 3943, YIM 70212",1,Sinobaca qinghaiensis,Bacteria,Bacillota,aerobe,GCA_003610495,342944
24051,,"DSM 25598, CGMCC 1.12145, KCTC 23994, SCSIO 03483",1,Sinomicrobium oceani,Bacteria,Bacteroidota,aerobe,GCA_900119185,1150368
134301,LC13,"IAM 15386, CCTCC AB 206018, JCM 30149, DSM 107966, JCM 21830",1,Sinomonas albida,Bacteria,Actinomycetota,aerobe,GCA_004919045,369942
130437,SYP-B575,"DSM 27685, KCTC 29237, JCM 31494",1,Sinomonas notoginsengisoli,Bacteria,Actinomycetota,aerobe,GCA_021554725,1457311
166462,sk2b1,"CFCC 14580, KCTC 52802",1,Sinirhodobacter populi,Bacteria,Pseudomonadota,aerobe,GCA_004022225,2306993
17889,6014,"DSM 45181, BCC 55026, KCTC 19655, TBRC 2209, JCM 19962, CPCC 201354",1,Sinosporangium album,Bacteria,Actinomycetota,aerobe,GCA_900100605,504805
,,,,,,,facultative anaerobe,,
5747,P2,"DSM 21668, NCAIM B 02328",1,Siphonobacter aquaeclarae,Bacteria,Bacteroidota,aerobe,GCA_900103285,563176
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
158820,HR-U,"KACC 19409, JCM 32267",1,Siphonobacter curvatus,Bacteria,Bacteroidota,obligate aerobe,GCA_002943425,2094562
13964,5416T-32,"DSM 18479, KACC 11604",1,Skermanella aerolata,Bacteria,Pseudomonadota,aerobe,GCA_000936425,1385368
,,,,,,,obligate aerobe,,
133736,SB22,"CGMCC 1.10751, KCTC 23364",1,Skermanella stibiiresistens,Bacteria,Pseudomonadota,aerobe,GCA_000576635,1385369
,,,,,,,obligate aerobe,,
11053,,"DSM 43998, ACM 3063, IFO 15059, UQM 3063, CIP 104516",1,Skermania piniformis,Bacteria,Actinomycetota,obligate aerobe,GCA_019285775,39122
3067,DZE,"DSM 24851, CCUG 58231, JCM 16059",1,Slackia equolifaciens,Bacteria,Actinomycetota,anaerobe,GCA_003725995,498718
3064,S-7,"DSM 15923, ATCC 700122, JCM 11022, KCTC 5966, CCUG 44588, CIP 105133, NCTC 12994",1,Slackia exigua,Bacteria,Actinomycetota,anaerobe,GCA_000162875,649764
,,,,,,,,GCA_900450505,84109
3065,5WC12,"DSM 17537, CCUG 48399, CIP 108281, JCM 14555",1,Slackia faecicanis,Bacteria,Actinomycetota,anaerobe,GCA_003725295,255723
,,,,,,,obligate anaerobe,,
3063,RHS 1,"DSM 20476, ATCC 29202, NCTC 11029, JCM 14554, CCUG 47954, CIP 108017",1,Slackia heliotrinireducens,Bacteria,Actinomycetota,anaerobe,GCA_000023885,471855
,,,,,,,obligate anaerobe,GCA_900637575,84110
3066,HE8,"DSM 22006, CCUG 57679, KCTC 15165, JCM 16137",1,Slackia isoflavoniconvertens,Bacteria,Actinomycetota,anaerobe,GCA_003725955,572010
,,,,,,,obligate anaerobe,GCA_014192995,572010
3068,,"DSM 22477, JCM 16070, YIT 12062, KCTC 15189",1,Slackia piriformis,Bacteria,Actinomycetota,anaerobe,GCA_000296445,742818
,,,,,,,facultative anaerobe,,
,,,,,,,obligate anaerobe,,
135143,,"CIP 106906, CCUG 41628",1,Sneathia sanguinegens,Bacteria,Fusobacteriota,anaerobe,GCA_001517935,40543
17862,"T3315/96, LHL collection no. 6949","DSM 16631, CCUG 52889A, CCUG 52977",0,Sneathia vaginalis,Bacteria,Fusobacteriota,anaerobe,GCA_014892235,2777994
156765,,"CCUG 64955, KCTC 32476, CECT 8513",1,Sneathiella chungangensis,Bacteria,Pseudomonadota,aerobe,GCA_009882935,1418234
,,,,,,,,GCA_012720125,1418234
134304,,"IAM 15419, KCTC 12842, MKT 133, JCM 23214",1,Sneathiella glossodoripedis,Bacteria,Pseudomonadota,aerobe,GCA_000616095,1236958
132915,wkB2,"DSM 104735, ATCC BAA-2449, NCIMB 14803, NRRL B-59751",1,Snodgrassella alvi,Bacteria,Pseudomonadota,microaerophile,GCA_000600005,1196094
,,,,,,,,GCA_022870965,1196094
160614,"Oil+RF-744-WCA-WT10, Oil-RF-744-WCA-WT-10","DSM 108610, JCM 34423",1,Sodaliphilus pleomorphus,Bacteria,Bacteroidota,anaerobe,GCA_009676955,2606626
18010,BOR-Y,"DSM 12858, ATCC BAA-502",1,Soehngenia saccharolytica,Bacteria,Bacillota,anaerobe,GCA_005048345,253256
133088,ISSFR-015,"DSM 101595, NRRL B-65388",1,Solibacillus kalamii,Bacteria,Bacillota,obligate aerobe,GCA_002174535,1748298
,,,,,,,,GCA_016909025,1748298
4152,DvO5,"DSM 16695, JCM 12613",1,Solidesulfovibrio aerotolerans,Bacteria,Pseudomonadota,anaerobe,GCA_009856865,295255
,,,,,,,obligate anaerobe,,
4117,SPSN,"DSM 5433, ATCC 49738, VKM B-1761",1,Solidesulfovibrio alcoholivorans,Bacteria,Pseudomonadota,anaerobe,GCA_000702665,1121438
4072,,"DSM 3852, VKM B-1758",1,Solidesulfovibrio carbinolicus,Bacteria,Pseudomonadota,anaerobe,GCA_004135975,296842
4140,RS-1,"DSM 13731, JCM 12223",1,Solidesulfovibrio magneticus,Bacteria,Pseudomonadota,anaerobe,GCA_000010665,573370
159715,S20-91,"DSM 104733, LMG 30010",1,Solimicrobium silvestre,Bacteria,Pseudomonadota,aerobe,GCA_002976435,2099400
,,,,,,,microaerophile,,
,,,,,,,obligate aerobe,,
18154,CW-KD 4,"DSM 18980, CCTCC AB 206145, KCTC 12881",1,Solimonas flava,Bacteria,Pseudomonadota,aerobe,GCA_000426685,1123257
,,,,,,,obligate aerobe,,
159883,HR-BB,"KACC 19410, JCM 32268",1,Solimonas fluminis,Bacteria,Pseudomonadota,obligate aerobe,GCA_002930645,2086571
18155,,"DSM 21787, KCTC 12834, LMG 24014, CCUG 60890, LMG 23841, DCY 12",1,Solimonas soli,Bacteria,Pseudomonadota,aerobe,GCA_000474945,1123261
,,,,,,,obligate aerobe,,
18153,MN28,"DSM 15731, LMG 22844, CCUG 60888",1,Solimonas variicoloris,Bacteria,Pseudomonadota,aerobe,GCA_000382285,1123256
,,,,,,,obligate aerobe,,
14088,,"DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355",1,Solirubrobacter soli,Bacteria,Actinomycetota,aerobe,GCA_000423665,1123262
,,,,,,,obligate aerobe,,
14139,USAM 9D,"DSM 3403, ATCC 29591, CIP 104802, JCM 21819, KACC 13276, NBRC 15130, IAM 15375, IFO 15130, LMG 8368, NCIMB 12057",1,Solitalea canadensis,Bacteria,Bacteroidota,facultative anaerobe,GCA_000242635,929556
,,,,,,,obligate aerobe,,
14140,R2A36-4,"DSM 21342, KACC 12953",1,Solitalea koreensis,Bacteria,Bacteroidota,aerobe,GCA_900182575,543615
,,,,,,,obligate aerobe,,
159729,HR-AV,"KACC 19411, JCM 32259",1,Solitalea longa,Bacteria,Bacteroidota,aerobe,GCA_002920915,2079460
,,,,,,,obligate aerobe,,
5375,RCA59-74,"DSM 22971, CIP 106864, JCM 10645, KCTC 15084",1,Solobacterium moorei,Bacteria,Bacillota,anaerobe,GCA_000425005,1123263
158504,C1-50,"DSM 100066, KCTC 39557",1,Specibacter cremeus,Bacteria,Actinomycetota,aerobe,GCA_003946885,1629051
,,,,,,,obligate aerobe,,
23809,D3-40,"DSM 26341, KCTC 29141, JCM 31495",1,Spelaeicoccus albus,Bacteria,Actinomycetota,aerobe,GCA_013409065,1280376
,,,,,,,,GCA_021729195,1280376
16526,"T-1, A-0151","DSM 43048, ATCC 27303, JCM 3151, KCC A-0151, NBRC 14179, BCRC 12464, CBS 265.72, CIP 105593, HUT 6621, IFM 1287, IFO 14179, IMSNU 22109, KCTC 9241, NCIMB 11544, NRRL B-16986, PCM 2580, VKM Ac-1953, VTT E-89374, CCRC 12464",1,Sphaerimonospora mesophila,Bacteria,Actinomycetota,obligate aerobe,GCA_001313685,1226285
,,,,,,,,GCA_001552515,1226285
16627,,"DSM 45172, BCC 39202, CCTCC AA 208026, JCM 16907, TBRC 579, YIM 48782",1,Sphaerisporangium album,Bacteria,Actinomycetota,aerobe,GCA_003323745,509200
,,,,,,,obligate aerobe,,
16625,3D-72(35),"DSM 44936, JCM 13067, BCC 36479, CGMCC 4.5529, TBRC 573",1,Sphaerisporangium rubeum,Bacteria,Actinomycetota,aerobe,GCA_014207705,321317
,,,,,,,facultative anaerobe,,
14090,S 6022,"DSM 20745, ATCC 49802",1,Sphaerobacter thermophilus,Bacteria,Thermomicrobiota,obligate aerobe,GCA_000024985,479434
14350,SPN1,"DSM 17374, ATCC BAA-1237",1,Sphaerochaeta coccoides,Bacteria,Spirochaetota,anaerobe,GCA_000208385,760011
14351,Buddy,"DSM 22777, ATCC BAA-1886",1,Sphaerochaeta globosa,Bacteria,Spirochaetota,anaerobe,GCA_000190435,158189
14352,Grapes,"DSM 22778, ATCC BAA-1885",1,Sphaerochaeta pleomorpha,Bacteria,Spirochaetota,anaerobe,GCA_000236685,158190
14130,,"DSM 22362, LMG 25273, WCC 4521",1,Sphingobacterium alimentarium,Bacteria,Bacteroidota,aerobe,GCA_004342685,797292
,,,,,,,obligate aerobe,,
140595,Y3L14,"CGMCC 1.15782, KCTC 52379",1,Sphingobacterium alkalisoli,Bacteria,Bacteroidota,aerobe,GCA_005049105,1874115
,,,,,,,obligate aerobe,GCA_014643675,1874115
158691,YK2,"MTCC 12631, KCTC 52685, JCM 31951",1,Sphingobacterium bovisgrunnientis,Bacteria,Bacteroidota,aerobe,GCA_009829085,1874697
,,,,,,,obligate aerobe,,
133248,DH-5,"ACCC 19856, KCTC 42746",1,Sphingobacterium chuzhouense,Bacteria,Bacteroidota,aerobe,GCA_014692525,1742264
,,,,,,,obligate aerobe,,
154125,T5-12,"CCUG 52467, KCTC 12578, LMG 23401",1,Sphingobacterium composti,Bacteria,Bacteroidota,aerobe,GCA_009829075,363260
,,,,,,,obligate aerobe,,
14128,4M24,"DSM 18850, KACC 11313, JCM 16391, NBRC 106383",1,Sphingobacterium allocomposti,Bacteria,Bacteroidota,aerobe,GCA_008124885,415956
133774,6.2S,"CECT 7938, LMG 26465",1,Sphingobacterium detergens,Bacteria,Bacteroidota,aerobe,GCA_003610355,1145106
166408,NYYP31,"CGMCC 1.16979, NBRC 114258",1,Sphingobacterium endophyticum,Bacteria,Bacteroidota,aerobe,GCA_009733535,2546448
14124,KS 0470,"DSM 11690, CIP 104193, IFO 15299, NBRC 15299, JCM 21820, IAM 15376, LMG 14022, NCIMB 13408",1,Sphingobacterium faecium,Bacteria,Bacteroidota,obligate aerobe,GCA_003054045,34087
,,,,,,,,GCA_007990875,1220575
141086,SCU-B140,"KCTC 42158, CGMCC 1.12966",1,Sphingobacterium griseoflavum,Bacteria,Bacteroidota,aerobe,GCA_014653155,1474952
158555,D1,"KACC 18595, JCM 31225",1,Sphingobacterium humi,Bacteria,Bacteroidota,facultative aerobe,GCA_009768885,1796905
14131,,"DSM 22361, LMG 25272, WCC 4512",1,Sphingobacterium lactis,Bacteria,Bacteroidota,aerobe,GCA_011046555,797291
,,,,,,,,GCA_900107985,797291
14126,"Teraoka, K M 1203","NCTC 12149, DSM 11724, ATCC 33299, CCUG 15907, GIFU 1203, IFO 14946, LMG 8340, NBRC 14946, JCM 21155, CIP 101122, IAM 14315",1,Sphingobacterium mizutaii,Bacteria,Bacteroidota,obligate aerobe,GCA_007990895,1220576
,,,,,,,,GCA_900102835,1010
,,,,,,,,GCA_900187125,1010
14120,"B5533, 30-83","DSM 11691, ATCC 33613, GIFU 2812, IFO 14947, NBRC 14947, NCTC 11343, CCUG 11736, JCM 21156, CDC B5533, CIP 100541, IAM 14316, LMG 8342, NRRL B-14861, KCTC 2289",1,Sphingobacterium multivorum,Bacteria,Bacteroidota,aerobe,GCA_900457465,28454
,,,,,,,obligate aerobe,,
14121,65-80,"DSM 15469, NCTC 11034, ATCC 33613, CIP 80.53, ATCC 33298, GIFU 926",0,Sphingobacterium multivorum,Bacteria,Bacteroidota,obligate aerobe,GCA_900457115,28454
140613,7Y-4,"CFCC 11742, KCTC 42247",1,Sphingobacterium populi,Bacteria,Bacteroidota,aerobe,GCA_001586775,1775560
,,,,,,,obligate aerobe,,
24551,MOL-1,"DSM 22418, NRRL B-59232",1,Sphingobacterium psychroaquaticum,Bacteria,Bacteroidota,aerobe,GCA_900177625,561061
134347,SY1,"KCTC 22131, CGMCC 1.6855, JCM 14866",1,Sphingobacterium siyangense,Bacteria,Bacteroidota,aerobe,GCA_007830445,459529
140094,,"DSM 101679, CGMCC 1.15966, KCTC 42696, YIM X0211",1,Sphingobacterium soli,Bacteria,Bacteroidota,aerobe,GCA_014138555,1914757
,,,,,,,,GCA_014644335,1914757
14118,"E7288, 29-83","DSM 11722, ATCC 33861, CDC E7288, GIFU 3101, JCM 1277, NCTC 11386, CCUG 13224, CCM 4603, CIP 100542, IAM 14210, IFO 14948, JCM 6897, LMG 8347, NBRC 14948, NRRL B-23392",1,Sphingobacterium spiritivorum,Bacteria,Bacteroidota,aerobe,GCA_000143765,525373
,,,,,,,obligate aerobe,GCA_900457435,258
158556,h337,"KCTC 52298, CCTCC AB 2017155",1,Sphingobacterium tabacisoli,Bacteria,Bacteroidota,aerobe,GCA_017908035,2044855
