Accession,phylum,PF00115.25,PF00116.26,PF00199.24,PF00296.26,PF00510.24,PF01521.26,PF02678.22,PF03063.25,PF05726.19,PF08007.18,PF10371.14,PF13597.11,PF16901.10,PF17773.7,PF02579.22,PF02628.20,PF08530.16,PF01871.22,PF02906.19,PF09989.15,Oxygen2
GCA_000466385.1,Bacillota,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0
GCA_900167435.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003311635.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000422085.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_000948975.2,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0
GCA_002091635.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_016908315.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_001465545.3,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000381365.1,Bacteroidota,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1
GCA_024171815.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900167445.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1
GCA_004216535.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
GCA_000702165.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_005845365.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_024753205.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001436025.1,Bacillota,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
GCA_014653435.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
GCA_001437605.1,Bacillota,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
GCA_003207815.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_010211745.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_014635865.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_002259755.1,Actinomycetota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
GCA_008831155.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000427365.1,Bacteroidota,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
GCA_001053095.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_003387375.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_003046185.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000429685.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_009466385.1,Bacillota,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
GCA_009877435.1,Bacillota,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_000970465.2,Pseudomonadota,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0
GCA_029277305.1,Bacillota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_014138435.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_914271545.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_004353915.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_013409425.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000204195.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_002846365.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000463115.2,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_900113675.1,Bacillota,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
GCA_900116905.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900115665.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_017254835.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
GCA_900113315.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900176305.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
GCA_900116645.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_009176975.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GCA_004345615.1,Bacteroidota,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1
GCA_003402235.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000092365.1,Actinomycetota,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
GCA_001043055.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_024171925.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900110435.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1
GCA_003340555.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_011947225.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_012910905.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
GCA_900111235.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
GCA_902859585.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_900103645.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
GCA_004345265.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1
GCA_001654835.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
GCA_001921205.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_016107525.1,Pseudomonadota,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_900105215.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
GCA_003386795.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_009910705.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_013416525.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_011927725.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
GCA_003344785.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000429445.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_002310835.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_004345735.1,Pseudomonadota,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1
GCA_000284295.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_017815515.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_014635585.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_000024925.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_003097495.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900215725.1,Bacillota,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
GCA_025234635.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_019396355.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001418495.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_004912195.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003691585.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_008801715.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002251835.1,Bacteroidota,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_003258865.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1
GCA_006443685.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_014845095.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002075885.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001866005.1,Bacillota,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
GCA_000016545.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_014640555.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014644415.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001660485.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_016464425.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
GCA_900129355.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001976145.1,Pseudomonadota,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
GCA_003577475.1,Pseudomonadota,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
GCA_014204945.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000711955.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000964005.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000301035.1,Bacillota,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
GCA_000380565.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0
GCA_023218175.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_019891395.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000687755.1,Pseudomonadota,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
GCA_003011895.2,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_900115825.1,Bacillota,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
GCA_002115805.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000368045.1,Pseudomonadota,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_000240225.2,Actinomycetota,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
GCA_014652335.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
GCA_000426645.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_007830545.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_014199625.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_025532145.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_000197735.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014640175.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_003966265.1,Pseudomonadota,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
GCA_014647035.1,Bacillota,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
GCA_002091755.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_014635185.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003991135.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_003570725.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_016907335.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GCA_003315245.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_003293745.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_003014615.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
GCA_018459925.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_900129405.1,Bacteroidota,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
GCA_016908515.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003572205.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_002895945.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_000369045.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
GCA_001552195.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001889045.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001591765.1,Bacillota,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1
GCA_900115165.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_024347415.1,Pseudomonadota,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
GCA_010993775.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003269425.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000174815.1,Bacteroidota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
GCA_012396315.1,Actinomycetota,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_022179405.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002980595.1,Pseudomonadota,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GCA_001306455.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001544555.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000159435.1,Bacillota,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
GCA_000577815.1,Bacillota,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_900113635.1,Bacillota,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1
GCA_003710805.1,Actinomycetota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000024205.1,Bacillota,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_001894825.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_007858255.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_900176325.1,Bacillota,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
GCA_003332305.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000739895.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_002115725.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014638005.1,Bacteroidota,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
GCA_900104265.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_003432065.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_001877035.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_002993335.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900100495.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0
GCA_000241265.2,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000576575.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
GCA_004014875.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_022179245.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_003470205.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
GCA_000761445.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_008124625.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_001921825.1,Bacillota,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
GCA_900106695.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_000737845.1,Actinomycetota,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GCA_000374305.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_009674765.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GCA_900116135.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_002847305.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000946815.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_014655595.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_014490445.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_014205015.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
GCA_001953355.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_004364555.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000412335.2,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
GCA_001591565.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002262875.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_023061285.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
GCA_003065385.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_900156645.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_014205075.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014207705.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001403735.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002285415.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0
GCA_000379665.1,Bacteroidota,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
GCA_004104015.1,Actinomycetota,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
GCA_004004565.1,Pseudomonadota,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
GCA_001245615.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003265345.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0
GCA_000162875.1,Actinomycetota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_000191065.1,Bacteroidota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
GCA_000248055.2,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_008271285.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_001029435.1,Pseudomonadota,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
GCA_001042985.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_014652215.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_013408925.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_002023715.1,Bacteroidota,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
GCA_000058485.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0
GCA_000024025.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900113485.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_001403795.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_009711415.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000550785.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_003258515.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000300975.2,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
GCA_000255455.1,Bacteroidota,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
GCA_014196635.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_000445105.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_014207425.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_003633725.1,Bacillota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
GCA_003725955.1,Actinomycetota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_003987565.1,Bacillota,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
GCA_900107435.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000264295.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_003555545.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000975035.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
GCA_001445655.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000613925.1,Bacteroidota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
GCA_007830035.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
